timestamp,acc_0,acc_1,acc_2,speed,video_time,label,time_since_last_measurement
1689960451.124261,0.15168,-0.10514,0.9412,0.0,601.952066,stopped,0.10003499999993437
1689960451.224263,0.15171,-0.10513,0.94119,0.0,602.052068,stopped,0.10000200000001769
1689960451.324233,0.15203,-0.10553,0.94096,0.0,602.152038,stopped,0.0999699999999848
1689960451.424337,0.1517,-0.10512,0.941,0.0,602.252142,stopped,0.10010400000010122
1689960451.524303,0.15193,-0.10531,0.94104,0.0,602.352108,stopped,0.09996599999999489
1689960451.624416,0.15172,-0.10529,0.94101,0.0,602.452221,stopped,0.10011299999996481
1689960451.724306,0.15177,-0.10535,0.94098,0.0,602.552111,stopped,0.0998899999999594
1689960451.828407,0.15177,-0.10547,0.94087,0.0,602.656212,stopped,0.10410100000001421
1689960451.928366,0.15182,-0.10522,0.94097,0.0,602.756171,stopped,0.09995900000001257
1689960452.028374,0.15169,-0.10509,0.94086,0.0,602.856179,stopped,0.10000800000000254
1689960452.128398,0.15159,-0.10522,0.94102,0.0,602.956203,stopped,0.10002399999996214
1689960452.228405,0.15167,-0.10509,0.94107,0.0,603.05621,stopped,0.10000700000000506
1689960452.328509,0.15173,-0.10495,0.94103,0.0,603.156314,stopped,0.10010399999998754
1689960452.428466,0.1517,-0.10511,0.94126,0.0,603.256271,stopped,0.09995700000001762
1689960452.532452,0.1518,-0.10513,0.94144,0.0,603.360257,stopped,0.10398600000007718
1689960452.632461,0.1519,-0.10535,0.94127,0.0,603.460266,stopped,0.10000900000000001
1689960452.732624,0.15176,-0.10524,0.94114,0.0,603.560429,stopped,0.10016299999995226
1689960452.832577,0.15163,-0.10519,0.94106,0.0,603.660382,stopped,0.09995300000002771
1689960452.932528,0.15211,-0.10511,0.94095,0.0,603.760333,stopped,0.09995099999991908
1689960453.032555,0.15188,-0.1052,0.94109,0.0,603.86036,stopped,0.10002700000006826
1689960453.132817,0.15183,-0.10524,0.94106,0.0,603.960622,stopped,0.10026199999992969
1689960453.232571,0.15169,-0.1051,0.94108,0.0,604.060376,stopped,0.0997540000000754
1689960453.332624,0.15186,-0.10535,0.94103,0.0,604.160429,stopped,0.10005300000000261
1689960453.432593,0.15191,-0.10571,0.94092,0.0,604.260398,stopped,0.09996899999998732
1689960453.532612,0.15176,-0.10528,0.94086,0.0,604.360417,stopped,0.10001899999997477
1689960453.632614,0.15174,-0.10535,0.94066,0.0,604.460419,stopped,0.10000200000001769
1689960453.733063,0.1515,-0.10522,0.94078,0.0,604.560868,stopped,0.10044900000002599
1689960453.832674,0.15163,-0.1051,0.94103,0.0,604.660479,stopped,0.09961099999998169
1689960453.937114,0.15168,-0.1052,0.94114,0.0,604.764919,stopped,0.10443999999995413
1689960454.03667,0.15164,-0.10494,0.94113,0.0,604.864475,stopped,0.09955600000000686
1689960454.136736,0.15179,-0.10483,0.94104,0.0,604.964541,stopped,0.10006600000008348
1689960454.23669,0.15169,-0.10482,0.94121,0.0,605.064495,stopped,0.0999539999999115
1689960454.336771,0.15192,-0.10505,0.94106,0.0,605.164576,stopped,0.1000810000000456
1689960454.436738,0.15197,-0.10513,0.94117,0.0,605.264543,stopped,0.09996699999999237
1689960454.53675,0.15168,-0.10522,0.94114,0.0,605.364555,stopped,0.10001199999999244
1689960454.636791,0.1517,-0.10512,0.94122,0.0,605.464596,stopped,0.10004100000003291
1689960454.736808,0.1519,-0.10523,0.94108,0.0,605.564613,stopped,0.10001699999997982
1689960454.83685,0.15181,-0.10529,0.94108,0.0,605.664655,stopped,0.10004200000003038
1689960454.93684,0.15202,-0.10542,0.94101,0.0,605.764645,stopped,0.0999899999999343
1689960455.036807,0.15198,-0.10543,0.94108,0.0,605.864612,stopped,0.09996699999999237
1689960455.13696,0.15186,-0.10538,0.94106,0.0,605.964765,stopped,0.1001530000000912
1689960455.236791,0.15176,-0.10533,0.94102,0.0,606.064596,stopped,0.09983099999999467
1689960455.336881,0.15162,-0.10525,0.94113,0.0,606.164686,stopped,0.1000899999999092
1689960455.436909,0.15192,-0.10518,0.94083,0.0,606.264714,stopped,0.10002800000006573
1689960455.536914,0.15186,-0.10535,0.94106,0.0,606.364719,stopped,0.10000500000001011
1689960455.636899,0.15181,-0.10521,0.94112,0.0,606.464704,stopped,0.09998499999994692
1689960455.736918,0.15177,-0.10499,0.94111,0.0,606.564723,stopped,0.10001899999997477
1689960455.837005,0.15175,-0.10521,0.94102,0.0,606.66481,stopped,0.10008700000003046
1689960455.937021,0.15151,-0.1051,0.94111,0.0,606.764826,stopped,0.10001599999998234
1689960456.036958,0.15201,-0.1053,0.94093,0.0,606.864763,stopped,0.09993700000006811
1689960456.13697,0.15167,-0.10516,0.94126,0.0,606.964775,stopped,0.10001199999999244
1689960456.236984,0.15196,-0.10527,0.94117,0.0,607.064789,stopped,0.10001399999998739
1689960456.337105,0.15203,-0.10532,0.94103,0.0,607.16491,stopped,0.10012099999994462
1689960456.437028,0.15199,-0.10519,0.94091,0.0,607.264833,stopped,0.09992299999998977
1689960456.537034,0.15191,-0.10534,0.94093,0.0,607.364839,stopped,0.10000600000000759
1689960456.63705,0.15171,-0.10513,0.94093,0.0,607.464855,stopped,0.10001599999998234
1689960456.737059,0.15184,-0.10515,0.94083,0.0,607.564864,stopped,0.10000900000000001
1689960456.837108,0.15187,-0.10487,0.9409,0.0,607.664913,stopped,0.10004900000001271
1689960456.937108,0.15182,-0.10501,0.94095,0.0,607.764913,stopped,0.10000000000002274
1689960457.0371,0.15182,-0.10523,0.94081,0.0,607.864905,stopped,0.09999200000004294
1689960457.137071,0.15175,-0.1051,0.94099,0.0,607.964876,stopped,0.09997099999998227
1689960457.237212,0.15186,-0.10511,0.94079,0.0,608.065017,stopped,0.10014100000000781
1689960457.33718,0.15149,-0.10486,0.94099,0.0,608.164985,stopped,0.09996799999998984
1689960457.437283,0.15151,-0.10497,0.94082,0.0,608.265088,stopped,0.10010299999999006
1689960457.537181,0.1513,-0.10503,0.94105,0.0,608.364986,stopped,0.09989800000005289
1689960457.6372,0.1516,-0.10495,0.941,0.0,608.465005,stopped,0.10001899999997477
1689960457.737222,0.1516,-0.10471,0.94121,0.0,608.565027,stopped,0.10002199999996719
1689960457.837206,0.15162,-0.10483,0.9412,0.0,608.665011,stopped,0.09998400000006313
1689960457.937286,0.15171,-0.10527,0.94127,0.0,608.765091,stopped,0.10007999999993444
1689960458.037201,0.15181,-0.10533,0.9412,0.0,608.865006,stopped,0.09991500000000997
1689960458.137255,0.15193,-0.10517,0.94122,0.0,608.96506,stopped,0.10005400000000009
1689960458.237271,0.15182,-0.10507,0.94128,0.0,609.065076,stopped,0.10001599999998234
1689960458.337319,0.15178,-0.10509,0.9411,0.0,609.165124,stopped,0.10004800000001524
1689960458.43734,0.15193,-0.10521,0.94102,0.0,609.265145,stopped,0.10002099999996972
1689960458.537319,0.15204,-0.1052,0.94111,0.0,609.365124,stopped,0.09997900000007576
1689960458.637302,0.15199,-0.10535,0.94106,0.0,609.465107,stopped,0.09998299999995197
1689960458.737346,0.15231,-0.10528,0.941,0.0,609.565151,stopped,0.10004400000002533
1689960458.83761,0.15182,-0.10512,0.94106,0.0,609.665415,stopped,0.10026400000003832
1689960458.937493,0.15202,-0.10551,0.94104,0.0,609.765298,stopped,0.09988299999997707
1689960459.037401,0.15172,-0.10528,0.94108,0.0,609.865206,stopped,0.09990799999991395
1689960459.13742,0.15161,-0.10519,0.941,0.0,609.965225,stopped,0.10001900000008845
1689960459.237415,0.15161,-0.10527,0.94097,0.0,610.06522,stopped,0.09999499999992167
1689960459.337459,0.1519,-0.10534,0.94091,0.0,610.165264,stopped,0.10004400000002533
1689960459.437524,0.15169,-0.10505,0.94105,0.0,610.265329,stopped,0.10006499999997231
1689960459.537423,0.15172,-0.10509,0.94108,0.0,610.365228,stopped,0.09989900000005036
1689960459.637543,0.15196,-0.10505,0.94117,0.0,610.465348,stopped,0.10011999999994714
1689960459.737491,0.15208,-0.105,0.94106,0.0,610.565296,stopped,0.09994800000004034
1689960459.837539,0.15185,-0.1049,0.94088,0.0,610.665344,stopped,0.10004800000001524
1689960459.937623,0.15175,-0.10512,0.94108,0.0,610.765428,stopped,0.10008400000003803
1689960460.03754,0.152,-0.10512,0.94108,0.0,610.865345,stopped,0.09991700000000492
1689960460.137558,0.15206,-0.10549,0.94091,0.0,610.965363,stopped,0.10001799999997729
1689960460.237563,0.15178,-0.10505,0.94105,0.0,611.065368,stopped,0.10000500000001011
1689960460.337611,0.15194,-0.10531,0.9409,0.0,611.165416,stopped,0.10004800000001524
1689960460.437749,0.15186,-0.10523,0.94095,0.0,611.265554,stopped,0.1001379999999017
1689960460.537612,0.15188,-0.10534,0.94107,0.0,611.365417,stopped,0.09986300000002757
1689960460.637697,0.1519,-0.10532,0.9409,0.0,611.465502,stopped,0.1000850000000355
1689960460.737592,0.15168,-0.10506,0.94089,0.0,611.565397,stopped,0.09989499999994678
1689960460.837676,0.15183,-0.10514,0.94104,0.0,611.665481,stopped,0.10008400000003803
1689960460.937738,0.15156,-0.10503,0.94084,0.0,611.765543,stopped,0.10006199999997989
1689960461.037681,0.1515,-0.10486,0.94068,0.0,611.865486,stopped,0.09994300000005296
1689960461.137692,0.15147,-0.10496,0.94079,0.0,611.965497,stopped,0.10001099999999497
1689960461.237716,0.1517,-0.10484,0.94086,0.0,612.065521,stopped,0.10002399999996214
1689960461.337765,0.15161,-0.10483,0.94088,0.0,612.16557,stopped,0.10004900000001271
1689960461.437829,0.15153,-0.10507,0.94101,0.0,612.265634,stopped,0.10006399999997484
1689960461.537791,0.1516,-0.10498,0.94121,0.0,612.365596,stopped,0.09996200000000499
1689960461.637758,0.15172,-0.1053,0.94106,0.0,612.465563,stopped,0.09996699999999237
1689960461.737777,0.15178,-0.10522,0.94112,0.0,612.565582,stopped,0.10001899999997477
1689960461.837843,0.15163,-0.10498,0.94102,0.0,612.665648,stopped,0.10006600000008348
1689960461.937887,0.15182,-0.10499,0.94093,0.0,612.765692,stopped,0.10004399999991165
1689960462.037839,0.15164,-0.10515,0.94095,0.0,612.865644,stopped,0.09995200000003024
1689960462.137869,0.15172,-0.10526,0.94095,0.0,612.965674,stopped,0.10003000000006068
1689960462.237865,0.15173,-0.10535,0.941,0.0,613.06567,stopped,0.09999599999991915
1689960462.33791,0.15168,-0.10529,0.94103,0.0,613.165715,stopped,0.10004500000002281
1689960462.437935,0.15203,-0.10554,0.94083,0.0,613.26574,stopped,0.1000250000000733
1689960462.537893,0.1517,-0.10539,0.94078,0.0,613.365698,stopped,0.0999579999999014
1689960462.638024,0.15191,-0.10533,0.9408,0.0,613.465829,stopped,0.10013100000003305
1689960462.737961,0.15164,-0.10547,0.94069,0.0,613.565766,stopped,0.09993700000006811
1689960462.83797,0.15166,-0.10509,0.94108,0.0,613.665775,stopped,0.10000900000000001
1689960462.938026,0.15158,-0.10485,0.94094,0.0,613.765831,stopped,0.10005599999999504
1689960463.037977,0.15182,-0.10524,0.94081,0.0,613.865782,stopped,0.09995099999991908
1689960463.138009,0.15159,-0.10455,0.94077,0.0,613.965814,stopped,0.10003200000005563
1689960463.238013,0.15189,-0.10482,0.94077,0.0,614.065818,stopped,0.10000400000001264
1689960463.338053,0.15163,-0.10507,0.94088,0.0,614.165858,stopped,0.10003999999992175
1689960463.438094,0.15185,-0.10505,0.94111,0.0,614.265899,stopped,0.10004100000003291
1689960463.538029,0.15171,-0.10539,0.94092,0.0,614.365834,stopped,0.09993499999995947
1689960463.64207,0.15179,-0.10487,0.94115,0.0,614.469875,stopped,0.10404100000005201
1689960463.73806,0.15186,-0.10475,0.9411,0.0,614.565865,stopped,0.09599000000002889
1689960463.838106,0.15194,-0.10512,0.94099,0.0,614.665911,stopped,0.10004600000002029
1689960463.938209,0.15187,-0.10477,0.94097,0.0,614.766014,stopped,0.10010299999999006
1689960464.038216,0.15179,-0.10502,0.94068,0.0,614.866021,stopped,0.10000700000000506
1689960464.1383,0.15174,-0.10526,0.94082,0.0,614.966105,stopped,0.10008399999992434
1689960464.238347,0.15167,-0.10522,0.94094,0.0,615.066152,stopped,0.10004700000001776
1689960464.338198,0.15191,-0.1052,0.94102,0.0,615.166003,stopped,0.09985100000005787
1689960464.438249,0.15174,-0.10538,0.94091,0.0,615.266054,stopped,0.10005100000000766
1689960464.538177,0.15182,-0.10516,0.94092,0.0,615.365982,stopped,0.09992799999997715
1689960464.63821,0.15175,-0.10511,0.94093,0.0,615.466015,stopped,0.10003299999993942
1689960464.738225,0.15174,-0.10514,0.94099,0.0,615.56603,stopped,0.10001499999998487
1689960464.83827,0.15151,-0.1048,0.94097,0.0,615.666075,stopped,0.10004500000002281
1689960464.938296,0.15205,-0.10521,0.9409,0.0,615.766101,stopped,0.10002600000007078
1689960465.038275,0.1517,-0.10486,0.94114,0.0,615.86608,stopped,0.09997899999996207
1689960465.138285,0.15184,-0.10498,0.94118,0.0,615.96609,stopped,0.10000999999999749
1689960465.238291,0.15154,-0.10512,0.94129,0.0,616.066096,stopped,0.10000600000000759
1689960465.338324,0.15177,-0.10508,0.94122,0.0,616.166129,stopped,0.10003299999993942
1689960465.438336,0.15175,-0.10513,0.94118,0.0,616.266141,stopped,0.10001199999999244
1689960465.538332,0.15167,-0.10511,0.94119,0.0,616.366137,stopped,0.09999600000003284
1689960465.638396,0.15191,-0.10522,0.94112,0.0,616.466201,stopped,0.10006399999997484
1689960465.738377,0.15193,-0.10533,0.9408,0.0,616.566182,stopped,0.09998100000007071
1689960465.838401,0.15178,-0.10532,0.94099,0.0,616.666206,stopped,0.10002399999996214
1689960465.938395,0.15204,-0.10544,0.941,0.0,616.7662,stopped,0.09999400000003789
1689960466.038414,0.15179,-0.10528,0.94087,0.0,616.866219,stopped,0.10001899999997477
1689960466.13839,0.15172,-0.10546,0.94092,0.0,616.966195,stopped,0.09997599999996964
1689960466.23844,0.15172,-0.10527,0.94084,0.0,617.066245,stopped,0.10005000000001019
1689960466.338473,0.15163,-0.1053,0.94083,0.0,617.166278,stopped,0.10003300000005311
1689960466.438516,0.1516,-0.10513,0.94095,0.0,617.266321,stopped,0.10004299999991417
1689960466.538425,0.15155,-0.10513,0.9409,0.0,617.36623,stopped,0.09990900000002512
1689960466.6385,0.15158,-0.10509,0.94088,0.0,617.466305,stopped,0.10007500000006075
1689960466.73852,0.15178,-0.10511,0.94082,0.0,617.566325,stopped,0.10001999999997224
1689960466.838548,0.15179,-0.10536,0.94089,0.0,617.666353,stopped,0.10002799999995204
1689960466.938546,0.1518,-0.10514,0.94101,0.0,617.766351,stopped,0.09999800000002779
1689960467.038559,0.15177,-0.1052,0.94105,0.0,617.866364,stopped,0.10001299999998992
1689960467.138525,0.15173,-0.10514,0.94117,0.0,617.96633,stopped,0.09996599999999489
1689960467.238637,0.15184,-0.10529,0.94115,0.0,618.066442,stopped,0.10011200000008103
1689960467.338626,0.15182,-0.10496,0.94094,0.0,618.166431,stopped,0.09998899999993682
1689960467.438685,0.15171,-0.10505,0.94098,0.0,618.26649,stopped,0.10005899999998746
1689960467.538641,0.15196,-0.10504,0.94091,0.0,618.366446,stopped,0.09995600000002014
1689960467.63866,0.15179,-0.10473,0.94079,0.0,618.466465,stopped,0.10001899999997477
1689960467.73867,0.15168,-0.10507,0.94095,0.0,618.566475,stopped,0.10000999999999749
1689960467.838704,0.15198,-0.10491,0.94088,0.0,618.666509,stopped,0.10003400000005058
1689960467.938798,0.15172,-0.10499,0.94075,0.0,618.766603,stopped,0.10009400000001278
1689960468.0387,0.15165,-0.1048,0.94086,0.0,618.866505,stopped,0.0999019999999291
1689960468.138721,0.15172,-0.10476,0.94084,0.0,618.966526,stopped,0.1000210000000834
1689960468.238744,0.15161,-0.10498,0.94093,0.0,619.066549,stopped,0.10002299999996467
1689960468.338876,0.15155,-0.10476,0.94091,0.0,619.166681,stopped,0.10013200000003053
1689960468.43882,0.15143,-0.105,0.94084,0.0,619.266625,stopped,0.09994399999993675
1689960468.538776,0.15169,-0.10468,0.94104,0.0,619.366581,stopped,0.09995600000002014
1689960468.638793,0.15166,-0.10492,0.94108,0.0,619.466598,stopped,0.10001699999997982
1689960468.738823,0.15172,-0.10475,0.9412,0.0,619.566628,stopped,0.10003000000006068
1689960468.838856,0.15164,-0.10522,0.94109,0.0,619.666661,stopped,0.10003299999993942
1689960468.938881,0.15171,-0.10492,0.94119,0.0,619.766686,stopped,0.1000250000000733
1689960469.038848,0.15183,-0.10513,0.94105,0.0,619.866653,stopped,0.09996699999999237
1689960469.138859,0.15173,-0.10528,0.94092,0.0,619.966664,stopped,0.10001099999999497
1689960469.2389,0.15191,-0.10508,0.94095,0.0,620.066705,stopped,0.10004099999991922
1689960469.338993,0.15185,-0.10542,0.94089,0.0,620.166798,stopped,0.10009300000001531
1689960469.43899,0.15189,-0.10535,0.94086,0.0,620.266795,stopped,0.09999700000003031
1689960469.538925,0.15194,-0.10549,0.94084,0.0,620.36673,stopped,0.09993499999995947
1689960469.638929,0.1517,-0.10543,0.94093,0.0,620.466734,stopped,0.10000400000001264
1689960469.738992,0.15168,-0.10528,0.94075,0.0,620.566797,stopped,0.10006299999997736
1689960469.838936,0.15178,-0.10525,0.94085,0.0,620.666741,stopped,0.09994400000005044
1689960469.939017,0.15175,-0.10502,0.94081,0.0,620.766822,stopped,0.1000810000000456
1689960470.038994,0.15155,-0.10526,0.94086,0.0,620.866799,stopped,0.09997699999996712
1689960470.139,0.15166,-0.105,0.9407,0.0,620.966805,stopped,0.10000600000000759
1689960470.239022,0.15167,-0.10507,0.94075,0.0,621.066827,stopped,0.10002199999996719
1689960470.338996,0.15161,-0.1049,0.94089,0.0,621.166801,stopped,0.0999739999999747
1689960470.439105,0.15167,-0.10512,0.94111,0.0,621.26691,stopped,0.1001090000000886
1689960470.539066,0.1518,-0.10485,0.94088,0.0,621.366871,stopped,0.09996099999989383
1689960470.639077,0.15179,-0.10512,0.94103,0.0,621.466882,stopped,0.10001100000010865
1689960470.739096,0.15158,-0.10479,0.94132,0.0,621.566901,stopped,0.10001899999997477
1689960470.839139,0.15162,-0.10528,0.94096,0.0,621.666944,stopped,0.10004299999991417
1689960470.939184,0.15185,-0.10486,0.94108,0.0,621.766989,stopped,0.10004500000002281
1689960471.039137,0.15187,-0.10487,0.94088,0.0,621.866942,stopped,0.09995300000002771
1689960471.139162,0.15192,-0.10506,0.94095,0.0,621.966967,stopped,0.10002499999995962
1689960471.239162,0.15181,-0.105,0.94089,0.0,622.066967,stopped,0.10000000000002274
1689960471.339187,0.15177,-0.10503,0.94085,0.0,622.166992,stopped,0.1000250000000733
1689960471.439255,0.1519,-0.10525,0.94076,0.0,622.26706,stopped,0.10006799999996474
1689960471.539206,0.15166,-0.10505,0.94073,0.0,622.367011,stopped,0.09995100000003276
1689960471.639226,0.15157,-0.10508,0.94082,0.0,622.467031,stopped,0.10001999999997224
1689960471.739241,0.15159,-0.10533,0.94089,0.0,622.567046,stopped,0.10001499999998487
1689960471.839216,0.15175,-0.10497,0.94084,0.0,622.667021,stopped,0.09997499999997217
1689960471.939316,0.15145,-0.10503,0.94096,0.0,622.767121,stopped,0.10009999999999764
1689960472.039344,0.15154,-0.10498,0.94092,0.0,622.867149,stopped,0.10002800000006573
1689960472.139302,0.15166,-0.10503,0.94118,0.0,622.967107,stopped,0.09995800000001509
1689960472.239265,0.15157,-0.10513,0.94109,0.0,623.06707,stopped,0.09996299999988878
1689960472.339288,0.15193,-0.10517,0.94105,0.0,623.167093,stopped,0.10002300000007835
1689960472.439434,0.15175,-0.10531,0.94122,0.0,623.267239,stopped,0.10014599999999518
1689960472.539355,0.15176,-0.10521,0.94114,0.0,623.36716,stopped,0.09992099999999482
1689960472.639376,0.15167,-0.10538,0.94118,0.0,623.467181,stopped,0.10002099999996972
1689960472.739381,0.15166,-0.10536,0.94113,0.0,623.567186,stopped,0.10000500000001011
1689960472.83943,0.15183,-0.10528,0.94094,0.0,623.667235,stopped,0.10004900000001271
1689960472.939454,0.15169,-0.10526,0.94091,0.0,623.767259,stopped,0.10002399999996214
1689960473.03943,0.15169,-0.10507,0.94108,0.0,623.867235,stopped,0.09997600000008333
1689960473.13948,0.15178,-0.10515,0.94102,0.0,623.967285,stopped,0.1000499999998965
1689960473.239447,0.15183,-0.10529,0.94092,0.0,624.067252,stopped,0.09996700000010605
1689960473.339418,0.15182,-0.10545,0.94096,0.0,624.167223,stopped,0.09997099999998227
1689960473.439517,0.15164,-0.10531,0.94103,0.0,624.267322,stopped,0.10009900000000016
1689960473.539451,0.15155,-0.10527,0.94084,0.0,624.367256,stopped,0.099933999999962
1689960473.639525,0.15137,-0.1052,0.94108,0.0,624.46733,stopped,0.10007399999994959
1689960473.739498,0.15148,-0.10536,0.94077,0.0,624.567303,stopped,0.0999730000000909
1689960473.83952,0.15156,-0.1054,0.94086,0.0,624.667325,stopped,0.10002199999996719
1689960473.939643,0.15161,-0.10522,0.94093,0.0,624.767448,stopped,0.10012299999993957
1689960474.039683,0.15175,-0.1052,0.94096,0.0,624.867488,stopped,0.10004000000003543
1689960474.139632,0.15163,-0.10516,0.94122,0.0,624.967437,stopped,0.09994900000003781
1689960474.239617,0.15159,-0.10524,0.9411,0.0,625.067422,stopped,0.09998499999994692
1689960474.339719,0.15156,-0.10508,0.94108,0.0,625.167524,stopped,0.10010199999999259
1689960474.439947,0.15164,-0.10518,0.94107,0.0,625.267752,stopped,0.10022800000001553
1689960474.539675,0.15179,-0.10544,0.94113,0.0,625.36748,stopped,0.09972800000002735
1689960474.639657,0.15172,-0.10526,0.94099,0.0,625.467462,stopped,0.0999819999999545
1689960474.739681,0.15161,-0.10524,0.94102,0.0,625.567486,stopped,0.10002400000007583
1689960474.839668,0.15175,-0.10533,0.9409,0.0,625.667473,stopped,0.09998699999994187
1689960474.939766,0.15197,-0.10534,0.94098,0.0,625.767571,stopped,0.10009800000000268
1689960475.039732,0.15179,-0.10506,0.94094,0.0,625.867537,stopped,0.09996599999999489
1689960475.139727,0.1516,-0.1051,0.94103,0.0,625.967532,stopped,0.09999500000003536
1689960475.239739,0.15178,-0.10525,0.94107,0.0,626.067544,stopped,0.10001199999999244
1689960475.33973,0.15169,-0.1051,0.94111,0.0,626.167535,stopped,0.09999100000004546
1689960475.439885,0.15138,-0.10513,0.94104,0.0,626.26769,stopped,0.10015499999997246
1689960475.539785,0.15153,-0.10481,0.94069,0.0,626.36759,stopped,0.09989999999993415
1689960475.639745,0.15143,-0.10478,0.94081,0.0,626.46755,stopped,0.09996000000001004
1689960475.743816,0.15158,-0.10495,0.94099,0.0,626.571621,stopped,0.10407100000008995
1689960475.843777,0.15176,-0.1051,0.94096,0.0,626.671582,stopped,0.09996099999989383
1689960475.944012,0.15146,-0.10503,0.94121,0.0,626.771817,stopped,0.10023500000011154
1689960476.04381,0.1518,-0.10485,0.94111,0.0,626.871615,stopped,0.0997979999999643
1689960476.143881,0.15148,-0.105,0.94109,0.0,626.971686,stopped,0.10007099999995717
1689960476.243897,0.15163,-0.10501,0.94122,0.0,627.071702,stopped,0.10001599999998234
1689960476.343864,0.15161,-0.10501,0.94111,0.0,627.171669,stopped,0.09996699999999237
1689960476.443997,0.15164,-0.10509,0.941,0.0,627.271802,stopped,0.100133000000028
1689960476.54393,0.15172,-0.10517,0.94095,0.0,627.371735,stopped,0.09993299999996452
1689960476.643956,0.15193,-0.10516,0.94085,0.0,627.471761,stopped,0.10002600000007078
1689960476.747969,0.15157,-0.10531,0.94097,0.0,627.575774,stopped,0.10401300000000901
1689960476.844128,0.15147,-0.10549,0.9411,0.0,627.671933,stopped,0.09615899999994326
1689960476.944062,0.15166,-0.10531,0.94103,0.0,627.771867,stopped,0.09993400000007568
1689960477.044014,0.15169,-0.10501,0.94107,0.0,627.871819,stopped,0.09995199999991655
1689960477.144033,0.15168,-0.10513,0.94074,0.0,627.971838,stopped,0.10001900000008845
1689960477.244041,0.15174,-0.10536,0.94069,0.0,628.071846,stopped,0.10000800000000254
1689960477.344008,0.15152,-0.10506,0.94086,0.0,628.171813,stopped,0.09996699999999237
1689960477.444118,0.15152,-0.10463,0.9408,0.0,628.271923,stopped,0.10010999999997239
1689960477.544083,0.15146,-0.10479,0.94091,0.0,628.371888,stopped,0.09996499999999742
1689960477.644168,0.15158,-0.10528,0.94092,0.0,628.471973,stopped,0.1000850000000355
1689960477.744121,0.15175,-0.10457,0.94112,0.0,628.571926,stopped,0.09995299999991403
1689960477.844106,0.1518,-0.10526,0.94094,0.0,628.671911,stopped,0.09998500000006061
1689960477.944198,0.1519,-0.1051,0.94108,0.0,628.772003,stopped,0.10009200000001783
1689960478.044169,0.15148,-0.10492,0.94121,0.0,628.871974,stopped,0.09997099999998227
1689960478.144176,0.15164,-0.10521,0.94102,0.0,628.971981,stopped,0.10000700000000506
1689960478.244191,0.15195,-0.10498,0.94084,0.0,629.071996,stopped,0.10001499999998487
1689960478.344163,0.15154,-0.10521,0.94098,0.0,629.171968,stopped,0.09997199999997974
1689960478.444321,0.15174,-0.10486,0.94084,0.0,629.272126,stopped,0.10015799999996489
1689960478.544225,0.15184,-0.10507,0.94113,0.0,629.37203,stopped,0.09990400000003774
1689960478.644249,0.15191,-0.10561,0.94084,0.0,629.472054,stopped,0.10002399999996214
1689960478.74426,0.15171,-0.1051,0.94102,0.0,629.572065,stopped,0.10001099999999497
1689960478.844238,0.15174,-0.10498,0.94102,0.0,629.672043,stopped,0.09997800000007828
1689960478.944347,0.15155,-0.10526,0.9408,0.0,629.772152,stopped,0.10010899999997491
1689960479.044315,0.15144,-0.10475,0.94071,0.0,629.87212,stopped,0.09996799999998984
1689960479.144315,0.15148,-0.10507,0.94077,0.0,629.97212,stopped,0.10000000000002274
1689960479.244339,0.1515,-0.10536,0.94083,0.0,630.072144,stopped,0.10002399999996214
1689960479.344309,0.15171,-0.10488,0.94102,0.0,630.172114,stopped,0.0999699999999848
1689960479.444415,0.15165,-0.10511,0.9409,0.0,630.27222,stopped,0.10010599999998249
1689960479.544473,0.15159,-0.10505,0.94099,0.0,630.372278,stopped,0.10005800000010368
1689960479.644523,0.15179,-0.10481,0.94101,0.0,630.472328,stopped,0.1000499999998965
1689960479.744529,0.15169,-0.10537,0.94093,0.0,630.572334,stopped,0.10000600000000759
1689960479.844362,0.15157,-0.10507,0.94103,0.0,630.672167,stopped,0.09983299999998962
1689960479.944458,0.15158,-0.10499,0.94108,0.0,630.772263,stopped,0.10009600000000773
1689960480.044471,0.15169,-0.10532,0.94087,0.0,630.872276,stopped,0.1000130000001036
1689960480.144465,0.15173,-0.10498,0.94107,0.0,630.97227,stopped,0.0999939999999242
1689960480.244558,0.15193,-0.10511,0.94101,0.0,631.072363,stopped,0.10009300000001531
1689960480.344455,0.15171,-0.10529,0.94091,0.0,631.17226,stopped,0.09989700000005541
1689960480.444514,0.15181,-0.10524,0.94108,0.0,631.272319,stopped,0.10005899999998746
1689960480.544511,0.15176,-0.10546,0.94094,0.0,631.372316,stopped,0.09999699999991662
1689960480.64449,0.15179,-0.10548,0.94092,0.0,631.472295,stopped,0.09997900000007576
1689960480.74455,0.15171,-0.10514,0.94077,0.0,631.572355,stopped,0.10005999999998494
1689960480.844517,0.15143,-0.10528,0.94097,0.0,631.672322,stopped,0.09996699999999237
1689960480.944642,0.15165,-0.10498,0.94087,0.0,631.772447,stopped,0.1001250000000482
1689960481.04454,0.15161,-0.10522,0.94086,0.0,631.872345,stopped,0.0998979999999392
1689960481.144595,0.15169,-0.10509,0.94075,0.0,631.9724,stopped,0.10005499999999756
1689960481.244571,0.15159,-0.10492,0.94084,0.0,632.072376,stopped,0.09997599999996964
1689960481.344727,0.15171,-0.1053,0.94088,0.0,632.172532,stopped,0.10015600000008362
